hour,day,drivers,requests,traffic,weather,action_multiplier,reward_gmv,reward_cancel_rate
7,2,57,58,0.32057072200374886,0.5689385243413059,1.3,20899.589026827525,0.07605707220037489
8,2,61,52,0.3591172765329878,0.8154752615218536,1.6,22366.363277773664,0.10391172765329879
9,2,64,59,0.3287457040522215,0.5510146816784012,1.0,16764.12010382757,0.05287457040522214
10,2,38,43,0.6179118779229346,0.6974574041268267,2.0,21625.787354958826,0.16179118779229346
11,2,55,64,0.6500022405906397,0.6826134340371477,1.6,26634.233116905554,0.13300022405906398
12,2,79,77,0.7502592663160667,0.6322106469354533,1.6,31673.761751695816,0.14302592663160668
13,2,58,63,0.906394923357734,0.4598075319825746,1.3,21261.90767331005,0.1346394923357734
14,2,61,64,0.7303628503312131,0.7542691374336502,0.8,14176.722661891257,0.07703628503312131
15,2,57,58,0.6068721332997982,0.36769420917306656,2.0,29208.084976116705,0.16068721332997982
16,2,63,66,0.682558797459279,0.7481692991456189,0.8,14695.466864824502,0.07225587974592791
17,2,54,65,0.5512260013672587,0.8633867674500656,1.3,22837.242086534,0.09912260013672589
18,2,52,58,0.2704958888286877,0.8535550995226232,1.3,21012.85829946951,0.07104958888286877
19,2,46,49,0.27375067848030943,0.9469516186600193,1.6,21276.778404214314,0.09537506784803094
20,2,52,45,0.38665773956306837,0.7894737459417158,1.0,12708.01205158986,0.058665773956306844
21,2,87,84,0.47262101800339434,0.24746758044064807,1.3,29770.25354502088,0.09126210180033945
22,2,70,77,0.614820427394027,0.38132836872621256,0.8,17269.891850175838,0.0654820427394027
23,2,69,82,0.7073840388232985,0.8307898474476477,0.8,18209.148211595748,0.07473840388232986
0,3,91,89,0.9086438431480424,0.7005297377545524,0.8,19333.69675103578,0.09486438431480425
1,3,41,55,0.7752497833546318,0.3144534687053614,1.3,18843.289214704317,0.12152497833546319
2,3,47,58,0.7082249044810703,0.8012148791111962,1.0,15819.688666202936,0.09082249044810704
3,3,51,53,0.7609825519280121,0.5033879736461676,1.6,21774.14038789514,0.14409825519280123
4,3,38,53,0.6083451987773862,0.7253828540058846,0.8,11895.304907155165,0.06483451987773864
5,3,44,38,0.29288144909694486,0.7140416311642284,0.8,8816.412118423586,0.03328814490969449
6,3,37,45,0.3487290242060825,0.726091943011749,2.0,23358.431634643577,0.13487290242060826
7,3,46,50,0.4293705887333995,0.5543003862527047,1.3,17804.727351969872,0.08693705887333997
8,3,35,39,0.38572428782141593,0.6752096833931509,0.8,8961.522066599155,0.0425724287821416
9,3,42,55,0.4786738256141306,0.6042985237251554,0.8,12515.350550189347,0.051867382561413065
10,3,84,86,0.4521716260034659,0.7537093135301097,1.0,24117.397204911056,0.06521716260034659
11,3,64,64,0.6676029888952305,0.9575648705342701,1.0,17534.202261321156,0.08676029888952305
12,3,113,104,0.8374506126497133,0.7876184260321532,1.0,27963.154088532894,0.10374506126497134
13,3,63,78,0.95,0.6362544313532845,1.6,31337.28,0.163
14,3,54,71,0.8720548679648087,0.6579423752652992,1.0,19016.523131234957,0.10720548679648088
15,3,66,68,0.7871016597615073,0.3939253819500517,1.6,27851.38018253844,0.14671016597615072
16,3,47,49,0.5523220775495595,0.8457158761667759,2.0,24836.173092004297,0.15523220775495597
17,3,25,32,0.5300693622188288,0.49981419929459525,1.0,8899.133412269925,0.07300693622188288
18,3,49,55,0.44810630015770064,0.5985145578675654,1.0,15430.624604739794,0.06481063001577007
19,3,70,63,0.4376405345196622,0.8999754324530822,1.6,26860.25502361254,0.11176405345196623
20,3,49,52,0.3141366067069485,0.931690320369707,1.6,22478.63502965946,0.09941366067069485
21,3,80,84,0.38729657906053516,0.8436759933781087,1.0,23720.012620767448,0.058729657906053515
22,3,89,81,0.4396757207886762,0.37718399979704703,1.0,22745.58799848352,0.06396757207886762
23,3,56,80,0.6448492055097774,0.7701381564590153,2.0,40104.72381355307,0.16448492055097774
0,4,67,77,0.7799183110856474,0.571642356469145,2.0,37976.777402784304,0.17799183110856476
1,4,78,67,0.7781504309539066,0.7070665425273537,1.6,27470.588214052237,0.14581504309539067
2,4,83,75,0.8331110310222486,0.8410676522749307,0.8,16428.400144159954,0.08731110310222487
3,4,48,60,0.6459247198627415,0.36671878120086715,0.8,13412.268403397653,0.06859247198627415
4,4,63,63,0.6150317064077093,0.7855523444715921,1.3,21977.787097356257,0.10550317064077094
5,4,31,32,0.5266543891230406,0.8288003473645892,1.6,13506.57885830701,0.12066543891230408
6,4,50,58,0.5030457000055709,0.2593156427710919,0.8,13164.080385592246,0.0543045700005571
7,4,48,49,0.322007997991628,0.8516436926975344,1.0,13932.648242952306,0.0522007997991628
8,4,53,62,0.21462858003127538,0.7703101427121377,0.8,14501.112672913463,0.025462858003127545
9,4,63,76,0.3849463386795927,0.6926334373014446,2.0,39284.64469562106,0.1384946338679593
10,4,70,60,0.7452270578735681,0.7458996177264796,1.3,20626.56868457585,0.11852270578735682
11,4,57,74,0.9108450642882536,0.39573689135378204,1.0,19733.923957280076,0.11108450642882538
12,4,72,79,0.854215632202752,0.8887410835220186,0.8,17264.56716134358,0.08942156322027521
13,4,67,66,0.7332059333368278,0.8886586112662295,1.6,27202.96360318893,0.1413205933336828
14,4,85,83,0.730855844163506,0.5847145120815482,1.0,22582.16894803287,0.0930855844163506
15,4,57,52,0.6551235223678868,0.7872126142830134,1.6,21627.531688169754,0.1335123522367887
16,4,55,57,0.5537567317297617,0.22241273527009936,1.6,23984.441581987372,0.12337567317297618
17,4,67,69,0.22565427903901658,0.9192185274164584,1.3,25118.724335106006,0.06656542790390166
18,4,43,43,0.32916940382958115,0.897092203517669,1.0,12217.371469059839,0.05291694038295812
19,4,34,46,0.27595751654287437,0.6785145998585269,1.3,16655.57221532208,0.07159575165428744
20,4,70,65,0.5016093034200231,0.9701607281723262,1.6,27513.378973329527,0.11816093034200231
21,4,78,70,0.43579013910585207,0.5699744812227748,0.8,16000.672566302172,0.047579013910585215
22,4,51,70,0.5185102694997226,0.621943861766727,2.0,35622.25686810117,0.15185102694997227
23,4,82,71,0.5922649941514866,0.7017075903424056,0.8,15962.620449965867,0.06322649941514866
0,5,91,81,0.7519032375373931,0.622050124552653,2.0,40085.75026556827,0.17519032375373933
1,5,61,75,0.9065445850731327,0.8780058162001557,1.0,20010.27468358545,0.11065445850731329
2,5,48,63,0.95,0.7291131010411231,1.6,25310.88,0.163
3,5,61,63,0.6505027958228556,0.677903641109127,1.3,21890.63463066324,0.10905027958228558
4,5,59,62,0.6285910989908343,0.6463605616556493,2.0,31141.641111754096,0.16285910989908342
5,5,46,48,0.4876606185654148,0.8188894575840711,0.8,10912.134967412641,0.05276606185654149
6,5,64,54,0.3644591211933245,0.33056056676061946,1.3,19365.80909076686,0.08044591211933246
7,5,42,38,0.19682504280842128,0.7444194079885624,1.6,16640.67112191744,0.08768250428084214
8,5,55,59,0.35891975984793056,0.6217363408264251,1.3,21171.685632589913,0.07989197598479306
9,5,72,78,0.5148405293510366,0.5939491847691254,0.8,17681.338529054858,0.05548405293510367
10,5,69,78,0.5028221014279934,0.5591839191726542,2.0,39766.79256531699,0.15028221014279936
11,5,73,76,0.7451587122950017,0.9030807655252747,0.8,16807.870508773918,0.07851587122950018
12,5,90,101,0.7348310689269141,0.756450874284395,2.0,50086.923722302905,0.17348310689269142
13,5,80,78,0.9261300457330792,0.645387836287174,1.3,26264.23240087997,0.13661300457330794
14,5,67,73,0.8984412468246221,0.6363322500914419,2.0,35484.82733890815,0.18984412468246223
15,5,56,66,0.5899840925968413,0.6875902634826335,1.0,18235.831496658255,0.07899840925968413
16,5,51,71,0.5608988863273547,0.7908090128213902,1.0,19679.285372122737,0.07608988863273548
17,5,64,54,0.3058091999434769,0.66453961450528,1.0,15380.589096091568,0.05058091999434769
18,5,74,64,0.21304307909019093,0.7868537965145611,2.0,33741.91457629367,0.1213043079090191
19,5,38,43,0.30598389090826067,0.6450811065349557,2.0,22430.561561456685,0.13059838909082608
20,5,50,55,0.503592376893494,0.6617287020875081,1.0,15339.072578125735,0.0703592376893494
21,5,41,57,0.3035895549338627,0.9976955535222243,2.0,29741.72372212619,0.13035895549338627
22,5,59,67,0.4876768677310186,0.6339810950478919,0.8,15231.495596688525,0.05276768677310187
23,5,80,83,0.6430751526982934,0.8760747023734426,1.0,22800.74286978125,0.08430751526982935
0,6,85,75,0.7933861616414023,0.35000105343285104,1.3,25642.345477198898,0.12333861616414024
1,6,79,85,0.7808817241028305,0.7255517434596152,1.6,34839.602565660454,0.14608817241028305
2,6,70,66,0.6397528772737677,0.35276906359197086,1.6,27499.0228847967,0.13197528772737677
3,6,52,59,0.6059648320864286,0.5825046037804719,2.0,29714.884494414044,0.16059648320864287
4,6,68,71,0.4845468149662644,0.8246991390650543,0.8,16146.172227297486,0.052454681496626444
5,6,52,47,0.4109160590359676,0.8581235750647738,1.0,13238.608356759285,0.06109160590359676
6,6,47,54,0.33234692355204265,0.48143306114546486,1.0,15337.59798384569,0.05323469235520427
7,6,33,41,0.3247135122567793,0.5573955604763141,1.0,11654.602379924161,0.052471351225677934
8,6,63,68,0.3524698602936712,0.4398824171472041,1.6,29270.018376001462,0.10324698602936713
9,6,47,64,0.3669015620823647,0.5897233674815943,1.0,18111.54900080186,0.056690156208236475
10,6,68,67,0.4990542119708288,0.8057727129160199,2.0,34173.80206787727,0.1499054211970829
11,6,52,66,0.82672810749619,0.8334079883572568,2.0,32366.15669431509,0.182672810749619
12,6,75,79,0.8510171209410735,0.7681098945874788,1.3,26832.376250380556,0.12910171209410737
13,6,67,72,0.7702743168345243,0.7175961198055899,1.6,29547.851961019885,0.14502743168345245
14,6,63,77,0.6024799851702435,0.9189887132265525,1.6,32219.953974810778,0.12824799851702434
15,6,69,67,0.6891852732825596,0.7606974758370857,2.0,33409.47520140411,0.16891852732825596
